,id,proto,srcip,dstip,srcport,dstport,payload_size,shannon,bien,tbien,flow
4242,upi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5944046719743374,0.950782571153595,0.986323198720728,127.0.0.1:1151 -> 127.0.0.1:8088
4244,vpi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5902801695642491,0.2366369281371446,0.9796563462480402,127.0.0.1:1151 -> 127.0.0.1:8088
4246,wpi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6057289312076622,0.4599535764940648,0.9797174166789152,127.0.0.1:1151 -> 127.0.0.1:8088
4248,xpi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.579107007961506,0.4755874491080114,0.9824176175783516,127.0.0.1:1151 -> 127.0.0.1:8088
4250,ypi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5795181719204991,0.2344633292628919,0.978950074536995,127.0.0.1:1151 -> 127.0.0.1:8088
4252,zpi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.616296695504911,0.244394073844115,0.977045910875488,127.0.0.1:1151 -> 127.0.0.1:8088
4254,0pi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6054688648792512,0.950866988397567,0.9883959502647592,127.0.0.1:1151 -> 127.0.0.1:8088
4256,1pi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5926988854325312,0.9534251464632364,0.9876103509340314,127.0.0.1:1151 -> 127.0.0.1:8088
4258,2pi2GHwBASTB4nx9fCeR,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6006968362309157,0.4711895310254369,0.980912840844091,127.0.0.1:1151 -> 127.0.0.1:8088
4260,3pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5873815834013687,0.0075876055576926,0.9544211040244456,127.0.0.1:1151 -> 127.0.0.1:8088
4262,4pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6178585301522255,0.0598948836895845,0.9669697151756428,127.0.0.1:1151 -> 127.0.0.1:8088
4264,5pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5976054533983817,0.2369234447423855,0.98005248827894,127.0.0.1:1151 -> 127.0.0.1:8088
4266,6pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6092987476579471,0.9534306757858813,0.9879313297758928,127.0.0.1:1151 -> 127.0.0.1:8088
4268,7pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6089714116707784,0.4616377220800601,0.9851432639615172,127.0.0.1:1151 -> 127.0.0.1:8088
4270,8pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6029227554295443,0.9351498415517092,0.987971939418694,127.0.0.1:1151 -> 127.0.0.1:8088
4272,9pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6120627945033124,0.0153117454682065,0.9609899558904396,127.0.0.1:1151 -> 127.0.0.1:8088
4274,-pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.593180077410706,0.9333938719190068,0.9868609507034156,127.0.0.1:1151 -> 127.0.0.1:8088
4276,_pi2GHwBASTB4nx9fScS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6176585877464816,0.9353045336593,0.9882634872928588,127.0.0.1:1151 -> 127.0.0.1:8088
4278,Api2GHwBASTB4nx9fSgS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5734695156792652,0.932932668135632,0.9815916353168498,127.0.0.1:1151 -> 127.0.0.1:8088
4280,Bpi2GHwBASTB4nx9fSgS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5885071133636852,0.920775220985863,0.9831667964291488,127.0.0.1:1151 -> 127.0.0.1:8088
4282,Cpi2GHwBASTB4nx9fSgS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5910787934330782,0.9206033260033452,0.9820707856307568,127.0.0.1:1151 -> 127.0.0.1:8088
4284,Dpi2GHwBASTB4nx9fSgS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5849628675330866,0.9438766152318848,0.985955366552276,127.0.0.1:1151 -> 127.0.0.1:8088
4286,Epi2GHwBASTB4nx9fSgS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6096606369480971,0.9507730568678024,0.9850220953036098,127.0.0.1:1151 -> 127.0.0.1:8088
4288,Fpi2GHwBASTB4nx9fSgS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6007318194275783,0.9264779523152716,0.9850119529397446,127.0.0.1:1151 -> 127.0.0.1:8088
4290,Gpi2GHwBASTB4nx9fSgS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5972852631473032,0.9507391012322248,0.9866290955257108,127.0.0.1:1151 -> 127.0.0.1:8088
4292,Hpi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6019734638238144,0.9486849917741788,0.9851227076437234,127.0.0.1:1151 -> 127.0.0.1:8088
4294,Ipi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6206647059303435,0.9404933925012208,0.9853066169752552,127.0.0.1:1151 -> 127.0.0.1:8088
4296,Jpi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6073328947877298,0.4571345046719352,0.9813785907339568,127.0.0.1:1151 -> 127.0.0.1:8088
4298,Kpi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6132304533983818,0.929130768807357,0.9792561288476438,127.0.0.1:1151 -> 127.0.0.1:8088
4300,Lpi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5890035419713505,0.2366396954329319,0.9795747047575856,127.0.0.1:1151 -> 127.0.0.1:8088
4302,Mpi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6100552425940233,0.95151162757382,0.9882335143121648,127.0.0.1:1151 -> 127.0.0.1:8088
4304,Npi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6226305588005608,0.4614138434778881,0.9840540073445097,127.0.0.1:1151 -> 127.0.0.1:8088
4306,Opi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6142887137019409,0.4615416849890422,0.9847882400457272,127.0.0.1:1151 -> 127.0.0.1:8088
4308,Ppi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6055889629654481,0.9504873424523764,0.9882102523889584,127.0.0.1:1151 -> 127.0.0.1:8088
4310,Qpi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5994202086380173,0.4598715118763822,0.9837549502784564,127.0.0.1:1151 -> 127.0.0.1:8088
4312,Rpi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6080221200650484,0.0074940014641917,0.9558817943990386,127.0.0.1:1151 -> 127.0.0.1:8088
4314,Spi2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5878107423502762,0.9527893608876304,0.9887707026057052,127.0.0.1:1151 -> 127.0.0.1:8088
4316,T5i2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5909442541155631,0.9415997820350016,0.9850405745405044,127.0.0.1:1151 -> 127.0.0.1:8088
4318,U5i2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5738986746281728,0.4528328056123593,0.9813364270117184,127.0.0.1:1151 -> 127.0.0.1:8088
4320,V5i2GHwBASTB4nx9fSii,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5943629729352659,0.0075409186858731,0.9553695193735536,127.0.0.1:1151 -> 127.0.0.1:8088
4322,W5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5848354739516618,0.953226129928062,0.9865015668251164,127.0.0.1:1151 -> 127.0.0.1:8088
4324,X5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6203373699431748,0.952681741006136,0.9876386881689474,127.0.0.1:1151 -> 127.0.0.1:8088
4326,Y5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5568880783374449,0.9504679155147976,0.9870344398203428,127.0.0.1:1151 -> 127.0.0.1:8088
4328,Z5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6010241722180845,0.9510758524083386,0.9894500187917644,127.0.0.1:1151 -> 127.0.0.1:8088
4330,a5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5871215170729575,0.4573976850060616,0.9788155386175396,127.0.0.1:1151 -> 127.0.0.1:8088
4332,b5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6100969416330949,0.94389705164136,0.9847541737173828,127.0.0.1:1151 -> 127.0.0.1:8088
4334,c5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6117354585161436,0.4530791003810224,0.9821294592322994,127.0.0.1:1151 -> 127.0.0.1:8088
4336,d5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6213539312076624,0.1132393333254819,0.9708352468325964,127.0.0.1:1151 -> 127.0.0.1:8088
4338,e5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6206045820076763,0.0152546104109453,0.9609290049479928,127.0.0.1:1151 -> 127.0.0.1:8088
4340,f5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6097279066068546,0.9504062228150612,0.987155975954459,127.0.0.1:1151 -> 127.0.0.1:8088
4342,g5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5828624753453541,0.9506097796270606,0.9879183505561856,127.0.0.1:1151 -> 127.0.0.1:8088
4344,h5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5864322917956387,0.4616100446544314,0.9831971058326774,127.0.0.1:1151 -> 127.0.0.1:8088
4346,i5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.583686239940188,0.9506589995685968,0.9900262264344084,127.0.0.1:1151 -> 127.0.0.1:8088
4348,j5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6025954194423756,0.0299838342823942,0.9647441966801162,127.0.0.1:1151 -> 127.0.0.1:8088
4350,k5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5835588463587632,0.9506279530025024,0.9872048560591128,127.0.0.1:1151 -> 127.0.0.1:8088
4352,l5i2GHwBASTB4nx9figS,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6305683856762783,0.2441529640402402,0.9766857628722674,127.0.0.1:1151 -> 127.0.0.1:8088
4354,m5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6183786628090479,0.9260124013819868,0.9823418061950496,127.0.0.1:1151 -> 127.0.0.1:8088
4356,n5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5699598231516477,0.46151589424771,0.9814773581756484,127.0.0.1:1151 -> 127.0.0.1:8088
4358,o5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6077620537366374,0.2451976404746569,0.9786054821971296,127.0.0.1:1151 -> 127.0.0.1:8088
4360,p5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5757138597614894,0.9498521930003844,0.9875978479090392,127.0.0.1:1151 -> 127.0.0.1:8088
4362,q5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6071145274983902,0.9489941130140024,0.9859748203091372,127.0.0.1:1151 -> 127.0.0.1:8088
4364,r5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5884654143246137,0.2360184492181824,0.9765171123004112,127.0.0.1:1151 -> 127.0.0.1:8088
4366,s5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5856265221907194,0.9499058005346848,0.983502576228482,127.0.0.1:1151 -> 127.0.0.1:8088
4368,t5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5958996668565756,0.9171872616217874,0.9802058035608628,127.0.0.1:1151 -> 127.0.0.1:8088
4370,u5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5950593439486748,0.2435731421834687,0.9779463440117938,127.0.0.1:1151 -> 127.0.0.1:8088
4372,v5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5985547450041117,0.948688992115738,0.9859615133223222,127.0.0.1:1151 -> 127.0.0.1:8088
4374,w5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6012770928104053,0.1206008776953227,0.975139123473442,127.0.0.1:1151 -> 127.0.0.1:8088
4376,x5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6138107099778713,0.0295513122538346,0.9595511120873784,127.0.0.1:1151 -> 127.0.0.1:8088
4378,y5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6115246668565756,0.4771428935381475,0.9836812879489488,127.0.0.1:1151 -> 127.0.0.1:8088
4380,z5i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6096005130254298,0.9421026190335914,0.9848746298710432,127.0.0.1:1151 -> 127.0.0.1:8088
4382,05i2GHwBASTB4nx9fih2,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6101879153410096,0.0295328799417905,0.961633996101548,127.0.0.1:1151 -> 127.0.0.1:8088
4384,15i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5922881513672192,0.9531866696435096,0.9898053136240984,127.0.0.1:1151 -> 127.0.0.1:8088
4386,25i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5777214116707783,0.9507473886907212,0.9877151547091464,127.0.0.1:1151 -> 127.0.0.1:8088
4388,35i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5874000082849643,0.007275528550699,0.9486739448449986,127.0.0.1:1151 -> 127.0.0.1:8088
4390,45i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5836189702814304,0.9266062834559708,0.9867070464979952,127.0.0.1:1151 -> 127.0.0.1:8088
4392,55i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5834498776609339,0.9421778484005574,0.9851349359038902,127.0.0.1:1151 -> 127.0.0.1:8088
4394,65i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6179186540748929,0.929653832309534,0.975518777202552,127.0.0.1:1151 -> 127.0.0.1:8088
4396,75i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5943629729352659,0.9507647290956842,0.988366266172544,127.0.0.1:1151 -> 127.0.0.1:8088
4398,85i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5795361669104137,0.9348431388300674,0.9825019774400944,127.0.0.1:1151 -> 127.0.0.1:8088
4400,95i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6225467308287366,0.0604723935621286,0.9686037460735736,127.0.0.1:1151 -> 127.0.0.1:8088
4402,-5i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5902128999054915,0.4573272525524743,0.982056236339956,127.0.0.1:1151 -> 127.0.0.1:8088
4404,_5i2GHwBASTB4nx9fygH,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6097279066068547,0.9530036834031288,0.9885771490002128,127.0.0.1:1151 -> 127.0.0.1:8088
4405,K5i2GHwBASTB4nx9fyl0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5871215170729576,0.9531819258231062,0.9899592204451084,127.0.0.1:1151 -> 127.0.0.1:8088
4407,L5i2GHwBASTB4nx9fyl0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5842664965196775,0.9534720862806692,0.990072440158394,127.0.0.1:1151 -> 127.0.0.1:8088
4409,M5i2GHwBASTB4nx9fyl0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5955306318303352,0.9529193470474312,0.9875850240389662,127.0.0.1:1151 -> 127.0.0.1:8088
4411,N5i2GHwBASTB4nx9fyl0,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5923369961423811,0.236040025149833,0.970412600587202,127.0.0.1:1151 -> 127.0.0.1:8088
4413,O5i2GHwBASTB4nx9fyl1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6057289312076624,0.9510663126196124,0.9886474193111504,127.0.0.1:1151 -> 127.0.0.1:8088
4415,P5i2GHwBASTB4nx9fyl1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6140286473735297,0.9513302593370812,0.9881025964088842,127.0.0.1:1151 -> 127.0.0.1:8088
4417,Q5i2GHwBASTB4nx9fyl1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5986637137019409,0.2438110136379353,0.9810832173266332,127.0.0.1:1151 -> 127.0.0.1:8088
4419,R5i2GHwBASTB4nx9fyl1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5855246992289805,0.244151216881043,0.9736929253481929,127.0.0.1:1151 -> 127.0.0.1:8088
4421,S5i2GHwBASTB4nx9fyl1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6081310887628778,0.9503938363311542,0.9870152177015658,127.0.0.1:1151 -> 127.0.0.1:8088
4423,T5i2GHwBASTB4nx9fyl1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5950938972516562,0.461618551548505,0.982871191912027,127.0.0.1:1151 -> 127.0.0.1:8088
4425,U5i2GHwBASTB4nx9fyl1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5838480370654565,0.9422883827961316,0.987248591352516,127.0.0.1:1151 -> 127.0.0.1:8088
4427,V5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5777886813295359,0.4599224978194668,0.9828277042399856,127.0.0.1:1151 -> 127.0.0.1:8088
4429,W5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6138107099778712,0.9352321026003052,0.9847562178828648,127.0.0.1:1151 -> 127.0.0.1:8088
4431,X5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6222430988907249,0.9509422541751767,0.9891739182411796,127.0.0.1:1151 -> 127.0.0.1:8088
4433,Y5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.585046695504911,0.2359708376376828,0.9747513448349376,127.0.0.1:1151 -> 127.0.0.1:8088
4435,Z5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.617791260493468,0.9264206902633448,0.9820476966123568,127.0.0.1:1151 -> 127.0.0.1:8088
4437,a5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6008896329005694,0.4614996756056423,0.9843443206751572,127.0.0.1:1151 -> 127.0.0.1:8088
4439,b5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5768138191041201,0.4565563519348106,0.9820708278450148,127.0.0.1:1151 -> 127.0.0.1:8088
4441,c5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.574806267194831,0.4700549529681995,0.9776670698095392,127.0.0.1:1151 -> 127.0.0.1:8088
4443,d5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5937154466970186,0.951479884252276,0.98992010273417,127.0.0.1:1151 -> 127.0.0.1:8088
4445,e5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6178096853770636,0.2438652430277526,0.982336680670544,127.0.0.1:1151 -> 127.0.0.1:8088
4447,f5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5781088715806143,0.4696271920949206,0.9762913111667776,127.0.0.1:1151 -> 127.0.0.1:8088
4449,g5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5988820809912804,0.2449388818749843,0.9792482376883118,127.0.0.1:1151 -> 127.0.0.1:8088
4451,h5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5604086201188866,0.0606191455630907,0.9702472127175134,127.0.0.1:1151 -> 127.0.0.1:8088
4453,i5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6024864507445463,0.950482691030595,0.9846991156479068,127.0.0.1:1151 -> 127.0.0.1:8088
4455,j5i2GHwBASTB4nx9gCll,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6035101577451241,0.2368904954640426,0.9793741173971904,127.0.0.1:1151 -> 127.0.0.1:8088
4456,b5i2GHwBASTB4nx9gSr1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6016461278366457,0.9355190741628112,0.9811738077819474,127.0.0.1:1151 -> 127.0.0.1:8088
4458,e5i2GHwBASTB4nx9gSr1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5867596277828075,0.4769003811401134,0.9810930154673256,127.0.0.1:1151 -> 127.0.0.1:8088
4461,q5i2GHwBASTB4nx9gios,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5853920264819943,0.2368994935946706,0.9808587648957092,127.0.0.1:1151 -> 127.0.0.1:8088
4463,r5i2GHwBASTB4nx9gios,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5982946786757005,0.2441451617824675,0.9773111848460824,127.0.0.1:1151 -> 127.0.0.1:8088
4465,s5i2GHwBASTB4nx9gios,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5809037682112269,0.9500601142835154,0.9854074192816816,127.0.0.1:1151 -> 127.0.0.1:8088
4466,v5i2GHwBASTB4nx9gios,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5806365561467256,0.9354856086027789,0.98194905409985,127.0.0.1:1151 -> 127.0.0.1:8088
4468,w5i2GHwBASTB4nx9gios,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6172644119942364,0.944266063909469,0.986216837899564,127.0.0.1:1151 -> 127.0.0.1:8088
4471,i5i2GHwBASTB4nx9gSr1,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6264784365691712,0.949019920548974,0.9871309209999888,127.0.0.1:1151 -> 127.0.0.1:8088
4472,y5i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5956997244508316,0.9433810942780458,0.9794411936199808,127.0.0.1:1151 -> 127.0.0.1:8088
4474,z5i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6188262466415511,0.9207795732632612,0.9857686755424212,127.0.0.1:1151 -> 127.0.0.1:8088
4477,E5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6112646005281644,0.9333838938652848,0.9885143138337038,127.0.0.1:1151 -> 127.0.0.1:8088
4479,F5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6043504806530248,0.9205116639462294,0.9833337150922732,127.0.0.1:1151 -> 127.0.0.1:8088
4481,G5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.584895597874329,0.2450861543822051,0.9801292437296324,127.0.0.1:1151 -> 127.0.0.1:8088
4482,05i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.602166260493468,0.9528611942750452,0.9857393225136306,127.0.0.1:1151 -> 127.0.0.1:8088
4484,15i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5794693271453372,0.235338770547267,0.9748849685090596,127.0.0.1:1151 -> 127.0.0.1:8088
4486,25i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5951194678713422,0.925470037901126,0.977396130956112,127.0.0.1:1151 -> 127.0.0.1:8088
4488,H5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5807038258054832,0.952928058803062,0.9882263731023704,127.0.0.1:1151 -> 127.0.0.1:8088
4490,35i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6183786628090479,0.2345200942327827,0.9756188512311768,127.0.0.1:1151 -> 127.0.0.1:8088
4492,45i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.599311239940188,0.9302863423522522,0.9840029363211272,127.0.0.1:1151 -> 127.0.0.1:8088
4495,I5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5734623699431749,0.1126778816922122,0.9706662666985366,127.0.0.1:1151 -> 127.0.0.1:8088
4496,65i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5988332362161184,0.92668172342537,0.9835543372387726,127.0.0.1:1151 -> 127.0.0.1:8088
4499,J5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6225888597614893,0.94058417627288,0.9838896240591064,127.0.0.1:1151 -> 127.0.0.1:8088
4500,75i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5992022712423588,0.9521692496424804,0.98557090957495,127.0.0.1:1151 -> 127.0.0.1:8088
4503,K5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5779213540765223,0.9501611121274404,0.9849657577450756,127.0.0.1:1151 -> 127.0.0.1:8088
4504,85i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.6074347177494686,0.9266830030561772,0.98712532573581,127.0.0.1:1151 -> 127.0.0.1:8088
4507,L5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5743278335770804,0.9425380681690156,0.9868654252472802,127.0.0.1:1151 -> 127.0.0.1:8088
4508,95i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5934975093013602,0.9506917380101628,0.9830587532061666,127.0.0.1:1151 -> 127.0.0.1:8088
4510,_5i2GHwBASTB4nx9girx,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5902128999054915,0.9530024433823496,0.9850087053564934,127.0.0.1:1151 -> 127.0.0.1:8088
4515,P5i2GHwBASTB4nx9giv9,tcp,127.0.0.1,127.0.0.1,1151,8088,32,0.5811149897644762,0.9512320940668622,0.98721509266131,127.0.0.1:1151 -> 127.0.0.1:8088
